Ano de eleição,Município,Partido,Código município,Nome candidato,Situação totalização,Votos nominais,Nome_deputado_padronizado,MUNICIPIO PADRONIZADO
2022,SÃO GABRIEL,PSDB,88692,NERI ANDRADE PEREIRA JUNIOR,Eleito,9,NERI ANDRADE PEREIRA JUNIOR,SAO GABRIEL
2022,IVOTI,PSDB,87173,NERI ANDRADE PEREIRA JUNIOR,Eleito,17,NERI ANDRADE PEREIRA JUNIOR,IVOTI
2022,ESTAÇÃO,PSDB,85286,NADINE TAGLIARI FARIAS ANFLOR,Eleito,1051,NADINE TAGLIARI FARIAS ANFLOR,ESTACAO
2022,CRISSIUMAL,PSDB,86177,NADINE TAGLIARI FARIAS ANFLOR,Eleito,18,NADINE TAGLIARI FARIAS ANFLOR,CRISSIUMAL
2022,ESTRELA,PSDB,86533,PEDRO OZORIO PEREIRA,Eleito,13,PEDRO OZORIO PEREIRA,ESTRELA
2022,SOBRADINHO,PP,89176,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Eleito,7,MARCUS VINICIUS VIEIRA DE ALMEIDA,SOBRADINHO
2022,TEUTÔNIA,PP,98213,GUILHERME RECH PASIN,Eleito,4,GUILHERME RECH PASIN,TEUTONIA
2022,TRÊS PALMEIRAS,PP,86142,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Eleito,0,MARCUS VINICIUS VIEIRA DE ALMEIDA,TRES PALMEIRAS
2022,VIAMÃO,PSB,89630,ELTON ROBERTO WEBER,Eleito,4,ELTON ROBERTO WEBER,VIAMAO
2022,POUSO NOVO,PSB,85421,ELTON ROBERTO WEBER,Eleito,1,ELTON ROBERTO WEBER,POUSO NOVO
2022,MAQUINÉ,PSB,86967,ELTON ROBERTO WEBER,Eleito,21,ELTON ROBERTO WEBER,MAQUINE
2022,VERANÓPOLIS,PSB,89591,ELTON ROBERTO WEBER,Eleito,110,ELTON ROBERTO WEBER,VERANOPOLIS
2022,MARIANO MORO,PSB,87416,ELTON ROBERTO WEBER,Eleito,0,ELTON ROBERTO WEBER,MARIANO MORO
2022,TRÊS ARROIOS,PSB,84743,ELTON ROBERTO WEBER,Eleito,0,ELTON ROBERTO WEBER,TRES ARROIOS
2022,PARAÍSO DO SUL,PSB,85987,ELTON ROBERTO WEBER,Eleito,45,ELTON ROBERTO WEBER,PARAISO DO SUL
2022,SÃO PEDRO DA SERRA,PSB,87807,ELTON ROBERTO WEBER,Eleito,66,ELTON ROBERTO WEBER,SAO PEDRO DA SERRA
2022,SÃO JOÃO DO POLÊSINE,PSB,87700,ELTON ROBERTO WEBER,Eleito,6,ELTON ROBERTO WEBER,SAO JOAO DO POLESINE
2022,RIO GRANDE,PSDB,88153,RODRIGO MARINI MARONI,Suplente,258,RODRIGO MARONI,RIO GRANDE
2022,TAQUARI,PSDB,89290,RODRIGO MARINI MARONI,Suplente,17,RODRIGO MARONI,TAQUARI
2022,TAQUARA,PSDB,89273,ZILÁ MARIA BREITENBACH,Suplente,6,ZILA BREITENBACH,TAQUARA
2022,ESTRELA VELHA,PP,88404,FREDERICO CANTORI ANTUNES,Eleito,0,FREDERICO CANTORI ANTUNES,ESTRELA VELHA
2022,CERRITO,PP,88641,FREDERICO CANTORI ANTUNES,Eleito,0,FREDERICO CANTORI ANTUNES,CERRITO
2022,IGREJINHA,PP,87033,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Eleito,7,MARCUS VINICIUS VIEIRA DE ALMEIDA,IGREJINHA
2022,NOVO TIRADENTES,PP,87300,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Eleito,0,MARCUS VINICIUS VIEIRA DE ALMEIDA,NOVO TIRADENTES
2022,GETÚLIO VARGAS,PSDB,86770,RODRIGO MARINI MARONI,Suplente,3,RODRIGO MARONI,GETULIO VARGAS
2022,QUINZE DE NOVEMBRO,MDB,84875,CLAIR TOMÉ KUHN,Suplente,1663,CLAIR KUHN,QUINZE DE NOVEMBRO
2022,SOBRADINHO,PP,89176,JOEL LEANDRO WILHELM,Eleito,1,JOEL LEANDRO WILHELM,SOBRADINHO
2022,HUMAITÁ,PP,86959,JOEL LEANDRO WILHELM,Eleito,1,JOEL LEANDRO WILHELM,HUMAITA
2022,BARÃO,PP,86223,FREDERICO CANTORI ANTUNES,Eleito,0,FREDERICO CANTORI ANTUNES,BARAO
2022,CAMPO BOM,PP,85774,FREDERICO CANTORI ANTUNES,Eleito,10,FREDERICO CANTORI ANTUNES,CAMPO BOM
2022,CACHOEIRINHA,PP,85618,FREDERICO CANTORI ANTUNES,Eleito,25,FREDERICO CANTORI ANTUNES,CACHOEIRINHA
2022,CANDIOTA,PP,86487,FREDERICO CANTORI ANTUNES,Eleito,1,FREDERICO CANTORI ANTUNES,CANDIOTA
2022,GIRUÁ,PP,86797,FREDERICO CANTORI ANTUNES,Eleito,9,FREDERICO CANTORI ANTUNES,GIRUA
2022,OSÓRIO,PP,87734,ERNANI POLO,Eleito,62,ERNANI POLO,OSORIO
2022,VITÓRIA DAS MISSÕES,PODE,88129,JOSE AIRTON RIBEIRO DE LIMA,Suplente,25,AIRTON LIMA,VITORIA DAS MISSÕES
2022,QUEVEDOS,PP,87521,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Eleito,0,MARCUS VINICIUS VIEIRA DE ALMEIDA,QUEVEDOS
2022,CERRO BRANCO,PSDB,86088,RODRIGO MARINI MARONI,Suplente,0,RODRIGO MARONI,CERRO BRANCO
2022,VISTA GAÚCHA,PSDB,85847,ZILÁ MARIA BREITENBACH,Suplente,78,ZILA BREITENBACH,VISTA GAUCHA
2022,SÃO LOURENÇO DO SUL,MDB,88790,CLAIR TOMÉ KUHN,Suplente,5,CLAIR KUHN,SAO LOURENCO DO SUL
2022,UNIÃO DA SERRA,MDB,88048,CLAIR TOMÉ KUHN,Suplente,0,CLAIR KUHN,UNIAO DA SERRA
2022,ROLANTE,PP,88234,JOEL LEANDRO WILHELM,Eleito,1554,JOEL LEANDRO WILHELM,ROLANTE
2022,RODEIO BONITO,PP,88218,JOEL LEANDRO WILHELM,Eleito,3,JOEL LEANDRO WILHELM,RODEIO BONITO
2022,OSÓRIO,PP,87734,JOEL LEANDRO WILHELM,Eleito,57,JOEL LEANDRO WILHELM,OSORIO
2022,PICADA CAFÉ,PP,87360,JOEL LEANDRO WILHELM,Eleito,2,JOEL LEANDRO WILHELM,PICADA CAFE
2022,SÃO VENDELINO,PSDB,85383,NERI ANDRADE PEREIRA JUNIOR,Eleito,142,NERI ANDRADE PEREIRA JUNIOR,SAO VENDELINO
2022,SINIMBU,MDB,87947,CARLOS ANTÔNIO BÚRIGO,Suplente,0,CARLOS BURIGO,SINIMBU
2022,ITAQUI,PODE,87130,JOSE AIRTON RIBEIRO DE LIMA,Suplente,1164,AIRTON LIMA,ITAQUI
2022,TRÊS COROAS,PL,89370,APARECIDO MACEDO,Suplente,140,CAPITAO MACEDO,TRES COROAS
2022,TRIUNFO,PSDB,89435,RODRIGO MARINI MARONI,Suplente,8,RODRIGO MARONI,TRIUNFO
2022,MINAS DO LEÃO,PSDB,87068,RODRIGO MARINI MARONI,Suplente,2,RODRIGO MARONI,MINAS DO LEAO
2022,SÃO PEDRO DO BUTIÁ,PSDB,87823,RODRIGO MARINI MARONI,Suplente,0,RODRIGO MARONI,SAO PEDRO DO BUTIA
2022,JACUIZINHO,PP,89265,JOEL LEANDRO WILHELM,Eleito,0,JOEL LEANDRO WILHELM,JACUIZINHO
2022,SENTINELA DO SUL,PP,87882,JOEL LEANDRO WILHELM,Eleito,0,JOEL LEANDRO WILHELM,SENTINELA DO SUL
2022,SANANDUVA,PP,88358,JOEL LEANDRO WILHELM,Eleito,0,JOEL LEANDRO WILHELM,SANANDUVA
2022,AMETISTA DO SUL,PSDB,86304,PEDRO OZORIO PEREIRA,Eleito,0,PEDRO OZORIO PEREIRA,AMETISTA DO SUL
2022,GUARANI DAS MISSÕES,PSDB,86894,PEDRO OZORIO PEREIRA,Eleito,0,PEDRO OZORIO PEREIRA,GUARANI DAS MISSÕES
2022,CENTENÁRIO,PSDB,86541,PEDRO OZORIO PEREIRA,Eleito,0,PEDRO OZORIO PEREIRA,CENTENARIO
2022,FAGUNDES VARELA,PSDB,84930,PEDRO OZORIO PEREIRA,Eleito,0,PEDRO OZORIO PEREIRA,FAGUNDES VARELA
2022,SÃO FRANCISCO DE PAULA,PSDB,88676,NERI ANDRADE PEREIRA JUNIOR,Eleito,71,NERI ANDRADE PEREIRA JUNIOR,SAO FRANCISCO DE PAULA
2022,SERTÃO,PSDB,89117,NERI ANDRADE PEREIRA JUNIOR,Eleito,0,NERI ANDRADE PEREIRA JUNIOR,SERTAO
2022,PAVERAMA,PODE,85146,FAISAL MOTHCI KARAM,Suplente,3,FAISAL KARAM,PAVERAMA
2022,NOVO HAMBURGO,MDB,87718,RAFAEL BRAGA LIBRELOTTO,Suplente,66,RAFAEL BRAGA,NOVO HAMBURGO
2022,TUPANCI DO SUL,PSDB,88021,RODRIGO MARINI MARONI,Suplente,1,RODRIGO MARONI,TUPANCI DO SUL
2022,CIDREIRA,NOVO,85804,FELIPE ZORTEA CAMOZZATO,Eleito,13,FELIPE ZORTEA CAMOZZATO,CIDREIRA
2022,CACEQUI,NOVO,85570,FELIPE ZORTEA CAMOZZATO,Eleito,0,FELIPE ZORTEA CAMOZZATO,CACEQUI
2022,IBIAÇÁ,NOVO,86975,FELIPE ZORTEA CAMOZZATO,Eleito,8,FELIPE ZORTEA CAMOZZATO,IBIACA
2022,CHARQUEADAS,PL,86932,EDERILDO PAPARICO BACCHI,Eleito,75,EDERILDO PAPARICO BACCHI,CHARQUEADAS
2022,SANTIAGO,MDB,88510,GILBERTO CAPOANI,Suplente,22,GILBERTO CAPOANI,SANTIAGO
2022,PONTE PRETA,MDB,87440,GILBERTO CAPOANI,Suplente,477,GILBERTO CAPOANI,PONTE PRETA
2022,SANTA MARIA,MDB,88412,GILBERTO CAPOANI,Suplente,18,GILBERTO CAPOANI,SANTA MARIA
2022,ITAPUCA,PP,86843,ISSUR ISRAEL KOCH,Suplente,0,ISSUR KOCH,ITAPUCA
2022,GETÚLIO VARGAS,NOVO,86770,FELIPE ZORTEA CAMOZZATO,Eleito,20,FELIPE ZORTEA CAMOZZATO,GETULIO VARGAS
2022,CAMAQUÃ,NOVO,85693,FELIPE ZORTEA CAMOZZATO,Eleito,218,FELIPE ZORTEA CAMOZZATO,CAMAQUA
2022,ARROIO DOS RATOS,NOVO,85219,FELIPE ZORTEA CAMOZZATO,Eleito,24,FELIPE ZORTEA CAMOZZATO,ARROIO DOS RATOS
2022,BOA VISTA DO INCRA,NOVO,89060,FELIPE ZORTEA CAMOZZATO,Eleito,0,FELIPE ZORTEA CAMOZZATO,BOA VISTA DO INCRA
2022,BAGÉ,NOVO,85316,FELIPE ZORTEA CAMOZZATO,Eleito,24,FELIPE ZORTEA CAMOZZATO,BAGE
2022,SÃO VALÉRIO DO SUL,NOVO,87866,FELIPE ZORTEA CAMOZZATO,Eleito,0,FELIPE ZORTEA CAMOZZATO,SAO VALERIO DO SUL
2022,COQUEIRO BAIXO,PL,89168,RODRIGO MARQUES LORENZONI,Eleito,9,RODRIGO MARQUES LORENZONI,COQUEIRO BAIXO
2022,COTIPORÃ,PL,89770,ADRIANA VIEIRA LARA,Eleito,6,ADRIANA VIEIRA LARA,COTIPORA
2022,PORTO ALEGRE,PL,88013,APARECIDO MACEDO,Suplente,101,CAPITAO MACEDO,PORTO ALEGRE
2022,ERECHIM,NOVO,86371,FELIPE ZORTEA CAMOZZATO,Eleito,46,FELIPE ZORTEA CAMOZZATO,ERECHIM
2022,BARRA DO QUARAÍ,PP,88625,ISSUR ISRAEL KOCH,Suplente,0,ISSUR KOCH,BARRA DO QUARAI
2022,SANTA ROSA,PP,88471,ISSUR ISRAEL KOCH,Suplente,7,ISSUR KOCH,SANTA ROSA
2022,ITAARA,UNIÃO,88382,DIRCEU FRANCISCON,Eleito,5,DIRCEU FRANCISCON,ITAARA
2022,NOVA SANTA RITA,UNIÃO,87246,DIRCEU FRANCISCON,Eleito,271,DIRCEU FRANCISCON,NOVA SANTA RITA
2022,PANAMBI,UNIÃO,87815,DIRCEU FRANCISCON,Eleito,118,DIRCEU FRANCISCON,PANAMBI
2022,RIOZINHO,UNIÃO,85740,ALOISIO TALSO CLASSMANN,Eleito,1,ALOISIO TALSO CLASSMANN,RIOZINHO
2022,DAVID CANABARRO,UNIÃO,86231,THIAGO PEREIRA DUARTE,Eleito,5,THIAGO PEREIRA DUARTE,DAVID CANABARRO
2022,SERTÃO,REPUBLICANOS,89117,MARTIM TODESCO ADREANI,Eleito,12,MARTIM TODESCO ADREANI,SERTAO
2022,CHUVISCA,REPUBLICANOS,88269,MARTIM TODESCO ADREANI,Eleito,31,MARTIM TODESCO ADREANI,CHUVISCA
2022,VANINI,MDB,84913,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,VANINI
2022,COQUEIROS DO SUL,PT,86606,LAURA SOARES SITO SILVEIRA,Eleito,1,LAURA SOARES SITO SILVEIRA,COQUEIROS DO SUL
2022,GRAMADO XAVIER,MDB,86789,EDIVILSON MEURER BRUM,Eleito,67,EDIVILSON MEURER BRUM,GRAMADO XAVIER
2022,ALVORADA,UNIÃO,85111,ALOISIO TALSO CLASSMANN,Eleito,13,ALOISIO TALSO CLASSMANN,ALVORADA
2022,TRÊS CACHOEIRAS,UNIÃO,85367,DIRCEU FRANCISCON,Eleito,20,DIRCEU FRANCISCON,TRES CACHOEIRAS
2022,SANTO ÂNGELO,UNIÃO,88536,DIRCEU FRANCISCON,Eleito,45,DIRCEU FRANCISCON,SANTO ANGELO
2022,IPÊ,UNIÃO,84999,DIRCEU FRANCISCON,Eleito,3,DIRCEU FRANCISCON,IPE
2022,JAQUIRANA,UNIÃO,84905,ALOISIO TALSO CLASSMANN,Eleito,0,ALOISIO TALSO CLASSMANN,JAQUIRANA
2022,TAQUARI,UNIÃO,89290,ALOISIO TALSO CLASSMANN,Eleito,5,ALOISIO TALSO CLASSMANN,TAQUARI
2022,MONTAURI,UNIÃO,85820,THIAGO PEREIRA DUARTE,Eleito,0,THIAGO PEREIRA DUARTE,MONTAURI
2022,SÃO GABRIEL,REPUBLICANOS,88692,MARTIM TODESCO ADREANI,Eleito,127,MARTIM TODESCO ADREANI,SAO GABRIEL
2022,JÓIA,REPUBLICANOS,98299,MARTIM TODESCO ADREANI,Eleito,30,MARTIM TODESCO ADREANI,JOIA
2022,UNISTALDA,REPUBLICANOS,88480,MARTIM TODESCO ADREANI,Eleito,4,MARTIM TODESCO ADREANI,UNISTALDA
2022,NÃO-ME-TOQUE,MDB,87556,EDIVILSON MEURER BRUM,Eleito,15,EDIVILSON MEURER BRUM,NAO-ME-TOQUE
2022,PONTE PRETA,MDB,87440,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,PONTE PRETA
2022,MORMAÇO,UNIÃO,87106,THIAGO PEREIRA DUARTE,Eleito,0,THIAGO PEREIRA DUARTE,MORMACO
2022,SOLEDADE,UNIÃO,89192,THIAGO PEREIRA DUARTE,Eleito,4,THIAGO PEREIRA DUARTE,SOLEDADE
2022,NOVA PRATA,UNIÃO,87696,THIAGO PEREIRA DUARTE,Eleito,44,THIAGO PEREIRA DUARTE,NOVA PRATA
2022,DONA FRANCISCA,UNIÃO,86312,THIAGO PEREIRA DUARTE,Eleito,0,THIAGO PEREIRA DUARTE,DONA FRANCISCA
2022,MUITOS CAPÕES,MDB,88544,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,MUITOS CAPÕES
2022,RIO GRANDE,MDB,88153,EDIVILSON MEURER BRUM,Eleito,6,EDIVILSON MEURER BRUM,RIO GRANDE
2022,TUPANDI,MDB,85723,EDIVILSON MEURER BRUM,Eleito,6,EDIVILSON MEURER BRUM,TUPANDI
2022,NOVA BRÉSCIA,MDB,87637,EDIVILSON MEURER BRUM,Eleito,16,EDIVILSON MEURER BRUM,NOVA BRESCIA
2022,RESTINGA SÊCA,MDB,88137,EDIVILSON MEURER BRUM,Eleito,196,EDIVILSON MEURER BRUM,RESTINGA SECA
2022,ERVAL GRANDE,REPUBLICANOS,86410,MARTIM TODESCO ADREANI,Eleito,0,MARTIM TODESCO ADREANI,ERVAL GRANDE
2022,SÃO BORJA,REPUBLICANOS,88633,MARTIM TODESCO ADREANI,Eleito,103,MARTIM TODESCO ADREANI,SAO BORJA
2022,JACUIZINHO,REPUBLICANOS,89265,MARTIM TODESCO ADREANI,Eleito,1,MARTIM TODESCO ADREANI,JACUIZINHO
2022,SANTO ANTÔNIO DA PATRULHA,REPUBLICANOS,88552,MARTIM TODESCO ADREANI,Eleito,72,MARTIM TODESCO ADREANI,SANTO ANTONIO DA PATRULHA
2022,SANANDUVA,REPUBLICANOS,88358,MARTIM TODESCO ADREANI,Eleito,5,MARTIM TODESCO ADREANI,SANANDUVA
2022,CACHOEIRINHA,REPUBLICANOS,85618,MARTIM TODESCO ADREANI,Eleito,758,MARTIM TODESCO ADREANI,CACHOEIRINHA
2022,OSÓRIO,MDB,87734,EDIVILSON MEURER BRUM,Eleito,25,EDIVILSON MEURER BRUM,OSORIO
2022,ARROIO DO TIGRE,UNIÃO,85235,THIAGO PEREIRA DUARTE,Eleito,2,THIAGO PEREIRA DUARTE,ARROIO DO TIGRE
2022,BOQUEIRÃO DO LEÃO,UNIÃO,84921,THIAGO PEREIRA DUARTE,Eleito,1,THIAGO PEREIRA DUARTE,BOQUEIRAO DO LEAO
2022,MACHADINHO,MDB,87351,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,MACHADINHO
2022,IRAÍ,MDB,87114,EDIVILSON MEURER BRUM,Eleito,40,EDIVILSON MEURER BRUM,IRAI
2022,VILA FLORES,MDB,86061,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,VILA FLORES
2022,TORRES,MDB,89338,EDIVILSON MEURER BRUM,Eleito,29,EDIVILSON MEURER BRUM,TORRES
2022,MAMPITUBA,MDB,88943,EDIVILSON MEURER BRUM,Eleito,481,EDIVILSON MEURER BRUM,MAMPITUBA
2022,NOVA ARAÇÁ,REPUBLICANOS,87599,MARTIM TODESCO ADREANI,Eleito,7,MARTIM TODESCO ADREANI,NOVA ARACA
2022,HUMAITÁ,REPUBLICANOS,86959,MARTIM TODESCO ADREANI,Eleito,11,MARTIM TODESCO ADREANI,HUMAITA
2022,RODEIO BONITO,REPUBLICANOS,88218,MARTIM TODESCO ADREANI,Eleito,9,MARTIM TODESCO ADREANI,RODEIO BONITO
2022,ILÓPOLIS,PODE,87076,RONALDO SANTINI,Eleito,10,RONALDO SANTINI,ILOPOLIS
2022,LIBERATO SALZANO,PODE,87335,RONALDO SANTINI,Eleito,1,RONALDO SANTINI,LIBERATO SALZANO
2022,NOVA BRÉSCIA,PODE,87637,RONALDO SANTINI,Eleito,44,RONALDO SANTINI,NOVA BRESCIA
2022,TUPANDI,PODE,85723,RONALDO SANTINI,Eleito,544,RONALDO SANTINI,TUPANDI
2022,AMETISTA DO SUL,REPUBLICANOS,86304,MARTIM TODESCO ADREANI,Eleito,9,MARTIM TODESCO ADREANI,AMETISTA DO SUL
2022,FAGUNDES VARELA,REPUBLICANOS,84930,MARTIM TODESCO ADREANI,Eleito,3,MARTIM TODESCO ADREANI,FAGUNDES VARELA
2022,GENERAL CÂMARA,PODE,86738,RONALDO SANTINI,Eleito,33,RONALDO SANTINI,GENERAL CAMARA
2022,CARLOS GOMES,PODE,86525,RONALDO SANTINI,Eleito,8,RONALDO SANTINI,CARLOS GOMES
2022,CAIÇARA,PODE,85677,RONALDO SANTINI,Eleito,0,RONALDO SANTINI,CAICARA
2022,VENÂNCIO AIRES,PODE,89559,RONALDO SANTINI,Eleito,6,RONALDO SANTINI,VENANCIO AIRES
2022,JÚLIO DE CASTILHOS,PODE,87254,RONALDO SANTINI,Eleito,8,RONALDO SANTINI,JULIO DE CASTILHOS
2022,IPÊ,PP,84999,ADOLFO JOSÉ BRITO,Eleito,7,ADOLFO JOSE BRITO,IPE
2022,ROSÁRIO DO SUL,PP,88315,ADOLFO JOSÉ BRITO,Eleito,3,ADOLFO JOSE BRITO,ROSARIO DO SUL
2022,SEDE NOVA,PODE,85707,RONALDO SANTINI,Eleito,0,RONALDO SANTINI,SEDE NOVA
2022,MAXIMILIANO DE ALMEIDA,PODE,87459,RONALDO SANTINI,Eleito,60,RONALDO SANTINI,MAXIMILIANO DE ALMEIDA
2022,MUITOS CAPÕES,PODE,88544,RONALDO SANTINI,Eleito,47,RONALDO SANTINI,MUITOS CAPÕES
2022,RODEIO BONITO,PL,88218,CLAUDIO GILNEI TATSCH,Eleito,2,CLAUDIO GILNEI TATSCH,RODEIO BONITO
2022,CAMPINAS DO SUL,PT,85758,MIGUEL SOLDATELLI ROSSETTO,Eleito,0,MIGUEL SOLDATELLI ROSSETTO,CAMPINAS DO SUL
2022,VISTA GAÚCHA,PT,85847,LAURA SOARES SITO SILVEIRA,Eleito,0,LAURA SOARES SITO SILVEIRA,VISTA GAUCHA
2022,SÃO JOSÉ DO SUL,PODE,89460,RONALDO SANTINI,Eleito,3,RONALDO SANTINI,SAO JOSE DO SUL
2022,TIO HUGO,PODE,89508,RONALDO SANTINI,Eleito,0,RONALDO SANTINI,TIO HUGO
2022,CIRÍACO,PODE,86070,RONALDO SANTINI,Eleito,3,RONALDO SANTINI,CIRIACO
2022,BRAGA,PODE,85510,RONALDO SANTINI,Eleito,1,RONALDO SANTINI,BRAGA
2022,CARLOS BARBOSA,PODE,85936,RONALDO SANTINI,Eleito,52,RONALDO SANTINI,CARLOS BARBOSA
2022,CAMBARÁ DO SUL,PT,85715,LAURA SOARES SITO SILVEIRA,Eleito,3,LAURA SOARES SITO SILVEIRA,CAMBARA DO SUL
2022,VESPASIANO CORRÊA,PL,88781,CLAUDIO GILNEI TATSCH,Eleito,7,CLAUDIO GILNEI TATSCH,VESPASIANO CORREA
2022,MACHADINHO,PODE,87351,RONALDO SANTINI,Eleito,38,RONALDO SANTINI,MACHADINHO
2022,SÃO NICOLAU,PODE,88870,RONALDO SANTINI,Eleito,2,RONALDO SANTINI,SAO NICOLAU
2022,IMIGRANTE,PODE,85782,RONALDO SANTINI,Eleito,3,RONALDO SANTINI,IMIGRANTE
2022,MAXIMILIANO DE ALMEIDA,PL,87459,CLAUDIO GILNEI TATSCH,Eleito,0,CLAUDIO GILNEI TATSCH,MAXIMILIANO DE ALMEIDA
2022,SALVADOR DAS MISSÕES,PP,87580,ADOLFO JOSÉ BRITO,Eleito,0,ADOLFO JOSE BRITO,SALVADOR DAS MISSÕES
2022,DOUTOR MAURÍCIO CARDOSO,PT,84883,MIGUEL SOLDATELLI ROSSETTO,Eleito,2,MIGUEL SOLDATELLI ROSSETTO,DOUTOR MAURICIO CARDOSO
2022,CIDREIRA,PT,85804,MIGUEL SOLDATELLI ROSSETTO,Eleito,58,MIGUEL SOLDATELLI ROSSETTO,CIDREIRA
2022,DOM PEDRITO,PT,86290,LAURA SOARES SITO SILVEIRA,Eleito,15,LAURA SOARES SITO SILVEIRA,DOM PEDRITO
2022,PINHAL DA SERRA,PT,89362,MIGUEL SOLDATELLI ROSSETTO,Eleito,3,MIGUEL SOLDATELLI ROSSETTO,PINHAL DA SERRA
2022,SÃO MIGUEL DAS MISSÕES,PT,85480,MIGUEL SOLDATELLI ROSSETTO,Eleito,12,MIGUEL SOLDATELLI ROSSETTO,SAO MIGUEL DAS MISSÕES
2022,TRÊS FORQUILHAS,PT,88005,MIGUEL SOLDATELLI ROSSETTO,Eleito,17,MIGUEL SOLDATELLI ROSSETTO,TRES FORQUILHAS
2022,ILÓPOLIS,PT,87076,MIGUEL SOLDATELLI ROSSETTO,Eleito,5,MIGUEL SOLDATELLI ROSSETTO,ILOPOLIS
2022,MINAS DO LEÃO,PT,87068,MIGUEL SOLDATELLI ROSSETTO,Eleito,25,MIGUEL SOLDATELLI ROSSETTO,MINAS DO LEAO
2022,TRINDADE DO SUL,PODE,85006,FAISAL MOTHCI KARAM,Suplente,0,FAISAL KARAM,TRINDADE DO SUL
2022,SAPUCAIA DO SUL,PODE,89010,RONALDO SANTINI,Eleito,36,RONALDO SANTINI,SAPUCAIA DO SUL
2022,VICENTE DUTRA,PODE,89656,RONALDO SANTINI,Eleito,0,RONALDO SANTINI,VICENTE DUTRA
2022,NOVA RAMADA,PODE,88560,RONALDO SANTINI,Eleito,0,RONALDO SANTINI,NOVA RAMADA
2022,CANUDOS DO VALE,PT,89109,LAURA SOARES SITO SILVEIRA,Eleito,0,LAURA SOARES SITO SILVEIRA,CANUDOS DO VALE
2022,LINHA NOVA,PL,86924,CLAUDIO GILNEI TATSCH,Eleito,1,CLAUDIO GILNEI TATSCH,LINHA NOVA
2022,FAXINAL DO SOTURNO,PT,86576,MIGUEL SOLDATELLI ROSSETTO,Eleito,1,MIGUEL SOLDATELLI ROSSETTO,FAXINAL DO SOTURNO
2022,BALNEÁRIO PINHAL,PT,88927,MIGUEL SOLDATELLI ROSSETTO,Eleito,39,MIGUEL SOLDATELLI ROSSETTO,BALNEARIO PINHAL
2022,BOA VISTA DO CADEADO,PT,89044,MIGUEL SOLDATELLI ROSSETTO,Eleito,1,MIGUEL SOLDATELLI ROSSETTO,BOA VISTA DO CADEADO
2022,CERRO GRANDE DO SUL,PT,85944,MIGUEL SOLDATELLI ROSSETTO,Eleito,15,MIGUEL SOLDATELLI ROSSETTO,CERRO GRANDE DO SUL
2022,FREDERICO WESTPHALEN,PT,86673,MIGUEL SOLDATELLI ROSSETTO,Eleito,39,MIGUEL SOLDATELLI ROSSETTO,FREDERICO WESTPHALEN
2022,CAXIAS DO SUL,PT,85995,LAURA SOARES SITO SILVEIRA,Eleito,90,LAURA SOARES SITO SILVEIRA,CAXIAS DO SUL
2022,ESTAÇÃO,PT,85286,LAURA SOARES SITO SILVEIRA,Eleito,2,LAURA SOARES SITO SILVEIRA,ESTACAO
2022,DEZESSEIS DE NOVEMBRO,PT,85049,LAURA SOARES SITO SILVEIRA,Eleito,1,LAURA SOARES SITO SILVEIRA,DEZESSEIS DE NOVEMBRO
2022,PINHAL GRANDE,MDB,87386,EDIVILSON MEURER BRUM,Eleito,1,EDIVILSON MEURER BRUM,PINHAL GRANDE
2022,SANTA MARIA,MDB,88412,EDIVILSON MEURER BRUM,Eleito,91,EDIVILSON MEURER BRUM,SANTA MARIA
2022,SÃO JOSÉ DO HERVAL,MDB,85588,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,SAO JOSE DO HERVAL
2022,DONA FRANCISCA,MDB,86312,RAFAEL BRAGA LIBRELOTTO,Suplente,0,RAFAEL BRAGA,DONA FRANCISCA
2022,SALDANHA MARINHO,PL,85561,CLAUDIO GILNEI TATSCH,Eleito,2,CLAUDIO GILNEI TATSCH,SALDANHA MARINHO
2022,ERVAL SECO,MDB,86436,EDIVILSON MEURER BRUM,Eleito,20,EDIVILSON MEURER BRUM,ERVAL SECO
2022,ENTRE-IJUÍS,MDB,85103,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,ENTRE-IJUIS
2022,ROSÁRIO DO SUL,PL,88315,CLAUDIO GILNEI TATSCH,Eleito,3,CLAUDIO GILNEI TATSCH,ROSARIO DO SUL
2022,ITAQUI,PL,87130,CLAUDIO GILNEI TATSCH,Eleito,70,CLAUDIO GILNEI TATSCH,ITAQUI
2022,ARATIBA,PT,85170,LAURA SOARES SITO SILVEIRA,Eleito,5,LAURA SOARES SITO SILVEIRA,ARATIBA
