Ano de eleição,Código município,Município,Nome candidato,Partido,Situação totalização,Votos nominais,Nome_deputado_padronizado,MUNICIPIO PADRONIZADO
2018,88544,MUITOS CAPÕES,JULIANO FRANCZAK,PSD,Eleito,9,JULIANO FRANCZAK,MUITOS CAPOES
2018,87084,MONTE BELO DO SUL,JULIANO FRANCZAK,PSD,Eleito,12,JULIANO FRANCZAK,MONTE BELO DO SUL
2018,89206,CRUZALTENSE,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,21,RUY IRIGARAY,CRUZALTENSE
2018,86827,INHACORÁ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,10,RUY IRIGARAY,INHACORA
2018,88013,PORTO ALEGRE,JULIANO FRANCZAK,PSD,Eleito,323,JULIANO FRANCZAK,PORTO ALEGRE
2018,85685,IMBÉ,JULIANO FRANCZAK,PSD,Eleito,62,JULIANO FRANCZAK,IMBE
2018,86487,CANDIOTA,JULIANO FRANCZAK,PSD,Eleito,19,JULIANO FRANCZAK,CANDIOTA
2018,89540,PINTO BANDEIRA,JULIANO FRANCZAK,PSD,Eleito,6,JULIANO FRANCZAK,PINTO BANDEIRA
2018,88285,ESPERANÇA DO SUL,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,ESPERANCA DO SUL
2018,85316,BAGÉ,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,9,PEDRO OZORIO PEREIRA,BAGE
2018,87653,NOVA PALMA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,11,PEDRO OZORIO PEREIRA,NOVA PALMA
2018,89087,BOZANO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,BOZANO
2018,89222,FORQUETINHA,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,FORQUETINHA
2018,86398,HERVAL,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,1,MATEUS WESP,HERVAL
2018,85804,CIDREIRA,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,CIDREIRA
2018,88897,SÃO PAULO DAS MISSÕES,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,6,PEDRO OZORIO PEREIRA,SAO PAULO DAS MISSOES
2018,86100,ANDRÉ DA ROCHA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,ANDRE DA ROCHA
2018,85995,CAXIAS DO SUL,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,12,PEDRO OZORIO PEREIRA,CAXIAS DO SUL
2018,87033,IGREJINHA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,1,PEDRO OZORIO PEREIRA,IGREJINHA
2018,86177,CRISSIUMAL,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,CRISSIUMAL
2018,88927,BALNEÁRIO PINHAL,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,2,MATEUS WESP,BALNEARIO PINHAL
2018,89753,SALTO DO JACUÍ,FRANCIS SOMENSI,PRB,Eleito,2,FRAN SOMENSI,SALTO DO JACUI
2018,89036,SARANDI,FRANCIS SOMENSI,PRB,Eleito,5,FRAN SOMENSI,SARANDI
2018,85243,IPIRANGA DO SUL,LUCIANO LORENZINI ZUCCO,PSL,Eleito,17,TENENTE CORONEL ZUCCO,IPIRANGA DO SUL
2018,87955,PIRATINI,LUCIANO LORENZINI ZUCCO,PSL,Eleito,186,TENENTE CORONEL ZUCCO,PIRATINI
2018,86517,ESTEIO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,1257,TENENTE CORONEL ZUCCO,ESTEIO
2018,85871,CANGUÇU,LUCIANO LORENZINI ZUCCO,PSL,Eleito,829,TENENTE CORONEL ZUCCO,CANGUCU
2018,88064,VALE DO SOL,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,VALE DO SOL
2018,85022,ERNESTINA,VILMAR LOURENÇO,PSL,Eleito,2,VILMAR LOURENCO,ERNESTINA
2018,89168,COQUEIRO BAIXO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,9,TENENTE CORONEL ZUCCO,COQUEIRO BAIXO
2018,89575,VERA CRUZ,VILMAR LOURENÇO,PSL,Eleito,8,VILMAR LOURENCO,VERA CRUZ
2018,86916,HORIZONTINA,ADOLFO JOSE BRITO,PP,Eleito,2,ADOLFO JOSE BRITO,HORIZONTINA
2018,88625,BARRA DO QUARAÍ,ADOLFO JOSE BRITO,PP,Eleito,0,ADOLFO JOSE BRITO,BARRA DO QUARAI
2018,88099,QUARAÍ,ADOLFO JOSE BRITO,PP,Eleito,0,ADOLFO JOSE BRITO,QUARAI
2018,87807,SÃO PEDRO DA SERRA,ADOLFO JOSE BRITO,PP,Eleito,1,ADOLFO JOSE BRITO,SAO PEDRO DA SERRA
2018,88080,VALE REAL,ERNANI POLO,PP,Eleito,15,ERNANI POLO,VALE REAL
2018,86690,GARIBALDI,ERNANI POLO,PP,Eleito,62,ERNANI POLO,GARIBALDI
2018,85499,BOSSOROCA,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,313,SILVANA MARIA FRANCISCATTO COVATTI,BOSSOROCA
2018,88900,TOROPI,SÉRGIO BERGONSI TURRA,PP,Eleito,0,SERGIO TURRA,TOROPI
2018,88480,UNISTALDA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,10,PEDRO OZORIO PEREIRA,UNISTALDA
2018,87793,PALMITINHO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,1,PEDRO OZORIO PEREIRA,PALMITINHO
2018,87912,PELOTAS,ERIC LINS GRILO,DEM,Eleito,40,ERIC LINS,PELOTAS
2018,89630,VIAMÃO,ERIC LINS GRILO,DEM,Eleito,39,ERIC LINS,VIAMAO
2018,88200,CAPIVARI DO SUL,THIAGO PEREIRA DUARTE,DEM,Eleito,5,THIAGO PEREIRA DUARTE,CAPIVARI DO SUL
2018,85812,CANDELÁRIA,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,CANDELARIA
2018,88323,HERVEIRAS,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,HERVEIRAS
2018,89117,SERTÃO,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,SERTAO
2018,87734,OSÓRIO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,846,RUY IRIGARAY,OSORIO
2018,85626,IVORÁ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,6,RUY IRIGARAY,IVORA
2018,85359,BARRACÃO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,30,RUY IRIGARAY,BARRACAO
2018,88587,JARI,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,8,RUY IRIGARAY,JARI
2018,85812,CANDELÁRIA,ERIC LINS GRILO,DEM,Eleito,17,ERIC LINS,CANDELARIA
2018,87637,NOVA BRÉSCIA,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,NOVA BRESCIA
2018,88579,SANTO ANTÔNIO DAS MISSÕES,THIAGO PEREIRA DUARTE,DEM,Eleito,1,THIAGO PEREIRA DUARTE,SANTO ANTONIO DAS MISSOES
2018,86908,LINDOLFO COLLOR,THIAGO PEREIRA DUARTE,DEM,Eleito,4,THIAGO PEREIRA DUARTE,LINDOLFO COLLOR
2018,86339,ENCANTADO,THIAGO PEREIRA DUARTE,DEM,Eleito,9,THIAGO PEREIRA DUARTE,ENCANTADO
2018,89400,ROLADOR,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,ROLADOR
2018,88528,CRISTAL DO SUL,ERNANI POLO,PP,Eleito,6,ERNANI POLO,CRISTAL DO SUL
2018,89362,PINHAL DA SERRA,ERNANI POLO,PP,Eleito,60,ERNANI POLO,PINHAL DA SERRA
2018,87688,SANTO EXPEDITO DO SUL,ADOLFO JOSE BRITO,PP,Eleito,0,ADOLFO JOSE BRITO,SANTO EXPEDITO DO SUL
2018,87068,MINAS DO LEÃO,ERNANI POLO,PP,Eleito,167,ERNANI POLO,MINAS DO LEAO
2018,88056,PORTO XAVIER,ADOLFO JOSE BRITO,PP,Eleito,0,ADOLFO JOSE BRITO,PORTO XAVIER
2018,85820,MONTAURI,ADOLFO JOSE BRITO,PP,Eleito,0,ADOLFO JOSE BRITO,MONTAURI
2018,86371,ERECHIM,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,104,SILVANA MARIA FRANCISCATTO COVATTI,ERECHIM
2018,85537,BUTIÁ,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,4,MATEUS WESP,BUTIA
2018,87769,SÃO JOSÉ DAS MISSÕES,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,SAO JOSE DAS MISSOES
2018,88870,SÃO NICOLAU,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,SAO NICOLAU
2018,87769,SÃO JOSÉ DAS MISSÕES,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,SAO JOSE DAS MISSOES
2018,85871,CANGUÇU,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,98,RUY IRIGARAY,CANGUCU
2018,88102,VILA NOVA DO SUL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,22,RUY IRIGARAY,VILA NOVA DO SUL
2018,87009,MARIANA PIMENTEL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,11,RUY IRIGARAY,MARIANA PIMENTEL
2018,88773,SÃO LEOPOLDO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,12,MATEUS WESP,SAO LEOPOLDO
2018,88773,SÃO LEOPOLDO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,9,MATEUS WESP,SAO LEOPOLDO
2018,86800,HULHA NEGRA,SÉRGIO BERGONSI TURRA,PP,Eleito,1,SERGIO TURRA,HULHA NEGRA
2018,87114,IRAÍ,RODRIGO MARINI MARONI,PODE,Eleito,0,RODRIGO MARONI,IRAI
2018,85510,BRAGA,VILMAR LOURENÇO,PSL,Eleito,1,VILMAR LOURENCO,BRAGA
2018,86347,BARÃO DO TRIUNFO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,3,RUY IRIGARAY,BARAO DO TRIUNFO
2018,87840,SÃO VALENTIM DO SUL,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,1,NERI ANDRADE PEREIRA JUNIOR,SAO VALENTIM DO SUL
2018,87041,MATO LEITÃO,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,0,NERI ANDRADE PEREIRA JUNIOR,MATO LEITAO
2018,85421,POUSO NOVO,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,2,SILVANA MARIA FRANCISCATTO COVATTI,POUSO NOVO
2018,87963,TIRADENTES DO SUL,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,TIRADENTES DO SUL
2018,84832,SÃO DOMINGOS DO SUL,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,2,NERI ANDRADE PEREIRA JUNIOR,SAO DOMINGOS DO SUL
2018,86886,LAGOA DOS TRÊS CANTOS,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,0,NERI ANDRADE PEREIRA JUNIOR,LAGOA DOS TRES CANTOS
2018,89214,TAPEJARA,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,12,NERI ANDRADE PEREIRA JUNIOR,TAPEJARA
2018,85898,CANOAS,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,9,NERI ANDRADE PEREIRA JUNIOR,CANOAS
2018,86479,ESPUMOSO,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,0,NERI ANDRADE PEREIRA JUNIOR,ESPUMOSO
2018,89060,BOA VISTA DO INCRA,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,0,NERI ANDRADE PEREIRA JUNIOR,BOA VISTA DO INCRA
2018,87661,SANTO ANTÔNIO DO PLANALTO,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,0,NERI ANDRADE PEREIRA JUNIOR,SANTO ANTONIO DO PLANALTO
2018,84832,SÃO DOMINGOS DO SUL,JULIANO FRANCZAK,PSD,Eleito,12,JULIANO FRANCZAK,SAO DOMINGOS DO SUL
2018,88250,RONDA ALTA,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,RONDA ALTA
2018,88013,PORTO ALEGRE,THIAGO PEREIRA DUARTE,DEM,Eleito,659,THIAGO PEREIRA DUARTE,PORTO ALEGRE
2018,86746,GENTIL,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,GENTIL
2018,88170,RIO PARDO,THIAGO PEREIRA DUARTE,DEM,Eleito,6,THIAGO PEREIRA DUARTE,RIO PARDO
2018,87920,SERTÃO SANTANA,THIAGO PEREIRA DUARTE,DEM,Eleito,3,THIAGO PEREIRA DUARTE,SERTAO SANTANA
2018,88552,SANTO ANTÔNIO DA PATRULHA,THIAGO PEREIRA DUARTE,DEM,Eleito,13,THIAGO PEREIRA DUARTE,SANTO ANTONIO DA PATRULHA
2018,87335,LIBERATO SALZANO,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,LIBERATO SALZANO
2018,89532,VACARIA,THIAGO PEREIRA DUARTE,DEM,Eleito,35,THIAGO PEREIRA DUARTE,VACARIA
2018,87190,JACUTINGA,THIAGO PEREIRA DUARTE,DEM,Eleito,2,THIAGO PEREIRA DUARTE,JACUTINGA
2018,88625,BARRA DO QUARAÍ,APARECIDO MACEDO,PSL,Eleito,3,CAPITAO MACEDO,BARRA DO QUARAI
2018,88536,SANTO ÂNGELO,APARECIDO MACEDO,PSL,Eleito,2282,CAPITAO MACEDO,SANTO ANGELO
2018,85421,POUSO NOVO,APARECIDO MACEDO,PSL,Eleito,0,CAPITAO MACEDO,POUSO NOVO
2018,89281,LAGOA BONITA DO SUL,APARECIDO MACEDO,PSL,Eleito,2,CAPITAO MACEDO,LAGOA BONITA DO SUL
2018,88412,SANTA MARIA,JULIANO FRANCZAK,PSD,Eleito,414,JULIANO FRANCZAK,SANTA MARIA
2018,89397,TRÊS DE MAIO,THIAGO PEREIRA DUARTE,DEM,Eleito,6,THIAGO PEREIRA DUARTE,TRES DE MAIO
2018,85693,CAMAQUÃ,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,0,NERI ANDRADE PEREIRA JUNIOR,CAMAQUA
2018,89168,COQUEIRO BAIXO,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,0,NERI ANDRADE PEREIRA JUNIOR,COQUEIRO BAIXO
2018,85774,CAMPO BOM,APARECIDO MACEDO,PSL,Eleito,78,CAPITAO MACEDO,CAMPO BOM
2018,87068,MINAS DO LEÃO,APARECIDO MACEDO,PSL,Eleito,12,CAPITAO MACEDO,MINAS DO LEAO
2018,85774,CAMPO BOM,JULIANO FRANCZAK,PSD,Eleito,182,JULIANO FRANCZAK,CAMPO BOM
2018,86622,CORONEL BARROS,JULIANO FRANCZAK,PSD,Eleito,6,JULIANO FRANCZAK,CORONEL BARROS
2018,87696,NOVA PRATA,JULIANO FRANCZAK,PSD,Eleito,134,JULIANO FRANCZAK,NOVA PRATA
2018,85014,AGUDO,JULIANO FRANCZAK,PSD,Eleito,49,JULIANO FRANCZAK,AGUDO
2018,89001,ALMIRANTE TAMANDARÉ DO SUL,FRANCIS SOMENSI,PRB,Eleito,2,FRAN SOMENSI,ALMIRANTE TAMANDARE DO SUL
2018,86827,INHACORÁ,FRANCIS SOMENSI,PRB,Eleito,6,FRAN SOMENSI,INHACORA
2018,89516,URUGUAIANA,FRANCIS SOMENSI,PRB,Eleito,9,FRAN SOMENSI,URUGUAIANA
2018,86517,ESTEIO,NERI ANDRADE PEREIRA JUNIOR,SOLIDARIEDADE,Eleito,12,NERI ANDRADE PEREIRA JUNIOR,ESTEIO
2018,87718,NOVO HAMBURGO,FRANCIS SOMENSI,PRB,Eleito,23,FRAN SOMENSI,NOVO HAMBURGO
2018,87106,MORMAÇO,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,7,AIRTON LIMA,MORMACO
2018,86592,FELIZ,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,0,AIRTON LIMA,FELIZ
2018,84735,ÁUREA,FREDERICO CANTORI ANTUNES,PP,Eleito,0,FREDERICO CANTORI ANTUNES,AUREA
2018,89400,ROLADOR,FREDERICO CANTORI ANTUNES,PP,Eleito,0,FREDERICO CANTORI ANTUNES,ROLADOR
2018,87246,NOVA SANTA RITA,FREDERICO CANTORI ANTUNES,PP,Eleito,12,FREDERICO CANTORI ANTUNES,NOVA SANTA RITA
2018,85456,BOM JESUS,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,9,AIRTON LIMA,BOM JESUS
2018,89192,SOLEDADE,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,102,AIRTON LIMA,SOLEDADE
2018,85960,CAMARGO,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,1,AIRTON LIMA,CAMARGO
2018,88358,SANANDUVA,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,9,AIRTON LIMA,SANANDUVA
2018,88510,SANTIAGO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,SANTIAGO
2018,87360,PICADA CAFÉ,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,PICADA CAFE
2018,87378,MARAU,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,154,AIRTON LIMA,MARAU
2018,87742,SÃO JOSÉ DO INHACORÁ,FREDERICO CANTORI ANTUNES,PP,Eleito,1,FREDERICO CANTORI ANTUNES,SAO JOSE DO INHACORA
2018,89303,MATO QUEIMADO,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,1,AIRTON LIMA,MATO QUEIMADO
2018,86673,FREDERICO WESTPHALEN,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,50,MATEUS WESP,FREDERICO WESTPHALEN
2018,88609,UBIRETAMA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,UBIRETAMA
2018,89397,TRÊS DE MAIO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,1,PEDRO OZORIO PEREIRA,TRES DE MAIO
2018,89303,MATO QUEIMADO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,1,PEDRO OZORIO PEREIRA,MATO QUEIMADO
2018,85790,CAMPO NOVO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,CAMPO NOVO
2018,87270,LAGOA VERMELHA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,170,TENENTE CORONEL ZUCCO,LAGOA VERMELHA
2018,88595,SANTO AUGUSTO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,39,TENENTE CORONEL ZUCCO,SANTO AUGUSTO
2018,86541,CENTENÁRIO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,13,TENENTE CORONEL ZUCCO,CENTENARIO
2018,85901,ITACURUBI,LUCIANO LORENZINI ZUCCO,PSL,Eleito,14,TENENTE CORONEL ZUCCO,ITACURUBI
2018,86762,GRAMADO DOS LOUREIROS,LUCIANO LORENZINI ZUCCO,PSL,Eleito,13,TENENTE CORONEL ZUCCO,GRAMADO DOS LOUREIROS
2018,86967,MAQUINÉ,LUCIANO LORENZINI ZUCCO,PSL,Eleito,67,TENENTE CORONEL ZUCCO,MAQUINE
2018,89010,SAPUCAIA DO SUL,LUCIANO LORENZINI ZUCCO,PSL,Eleito,1465,TENENTE CORONEL ZUCCO,SAPUCAIA DO SUL
2018,87165,MULITERNO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,10,TENENTE CORONEL ZUCCO,MULITERNO
2018,88170,RIO PARDO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,8,DALCISO OLIVEIRA,RIO PARDO
2018,85278,ARVOREZINHA,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,2,DALCISO OLIVEIRA,ARVOREZINHA
2018,87858,PASSO FUNDO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,4,DALCISO OLIVEIRA,PASSO FUNDO
2018,86606,COQUEIROS DO SUL,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,COQUEIROS DO SUL
2018,88587,JARI,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,5,DALCISO OLIVEIRA,JARI
2018,87491,MONTENEGRO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,1265,TENENTE CORONEL ZUCCO,MONTENEGRO
2018,87769,SÃO JOSÉ DAS MISSÕES,LUCIANO LORENZINI ZUCCO,PSL,Eleito,4,TENENTE CORONEL ZUCCO,SAO JOSE DAS MISSOES
2018,88048,UNIÃO DA SERRA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,8,TENENTE CORONEL ZUCCO,UNIAO DA SERRA
2018,88811,SÃO LUIZ GONZAGA,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,SAO LUIZ GONZAGA
2018,89567,PEDRAS ALTAS,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,PEDRAS ALTAS
2018,87394,MARCELINO RAMOS,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,MARCELINO RAMOS
2018,88641,CERRITO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,CERRITO
2018,88730,SÃO JOSÉ DO NORTE,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,SAO JOSE DO NORTE
2018,89133,SEVERIANO DE ALMEIDA,FRANCIANE ABADE BAYER MULLER,PSB,Eleito,1,FRANCIANE BAYER,SEVERIANO DE ALMEIDA
2018,86584,COLINAS,ELTON ROBERTO WEBER,PSB,Eleito,54,ELTON ROBERTO WEBER,COLINAS
2018,87777,PALMEIRA DAS MISSÕES,ELTON ROBERTO WEBER,PSB,Eleito,10,ELTON ROBERTO WEBER,PALMEIRA DAS MISSOES
2018,85375,BARRA DO RIBEIRO,ELTON ROBERTO WEBER,PSB,Eleito,23,ELTON ROBERTO WEBER,BARRA DO RIBEIRO
2018,88935,SÃO SEBASTIÃO DO CAÍ,APARECIDO MACEDO,PSL,Eleito,42,CAPITAO MACEDO,SAO SEBASTIAO DO CAI
2018,86010,CERRO LARGO,APARECIDO MACEDO,PSL,Eleito,252,CAPITAO MACEDO,CERRO LARGO
2018,88510,SANTIAGO,FRANCIANE ABADE BAYER MULLER,PSB,Eleito,49,FRANCIANE BAYER,SANTIAGO
2018,85430,BOA VISTA DO BURICÁ,ELTON ROBERTO WEBER,PSB,Eleito,32,ELTON ROBERTO WEBER,BOA VISTA DO BURICA
2018,89109,CANUDOS DO VALE,FREDERICO CANTORI ANTUNES,PP,Eleito,0,FREDERICO CANTORI ANTUNES,CANUDOS DO VALE
2018,85987,PARAÍSO DO SUL,FRANCIS SOMENSI,PRB,Eleito,3,FRAN SOMENSI,PARAISO DO SUL
2018,86789,GRAMADO XAVIER,FRANCIS SOMENSI,PRB,Eleito,3,FRAN SOMENSI,GRAMADO XAVIER
2018,89052,SEBERI,FREDERICO CANTORI ANTUNES,PP,Eleito,1,FREDERICO CANTORI ANTUNES,SEBERI
2018,85952,CASCA,FRANCIS SOMENSI,PRB,Eleito,5,FRAN SOMENSI,CASCA
2018,86754,SÃO VICENTE DO SUL,FRANCIS SOMENSI,PRB,Eleito,0,FRAN SOMENSI,SAO VICENTE DO SUL
2018,85944,CERRO GRANDE DO SUL,FRANCIS SOMENSI,PRB,Eleito,0,FRAN SOMENSI,CERRO GRANDE DO SUL
2018,87483,PORTO VERA CRUZ,EDERILDO PAPARICO BACCHI,PR,Eleito,0,EDERILDO PAPARICO BACCHI,PORTO VERA CRUZ
2018,87041,MATO LEITÃO,EDERILDO PAPARICO BACCHI,PR,Eleito,0,EDERILDO PAPARICO BACCHI,MATO LEITAO
2018,88307,DOUTOR RICARDO,EDERILDO PAPARICO BACCHI,PR,Eleito,0,EDERILDO PAPARICO BACCHI,DOUTOR RICARDO
2018,86606,COQUEIROS DO SUL,EDERILDO PAPARICO BACCHI,PR,Eleito,0,EDERILDO PAPARICO BACCHI,COQUEIROS DO SUL
2018,87351,MACHADINHO,EDERILDO PAPARICO BACCHI,PR,Eleito,932,EDERILDO PAPARICO BACCHI,MACHADINHO
2018,87734,OSÓRIO,EDERILDO PAPARICO BACCHI,PR,Eleito,1,EDERILDO PAPARICO BACCHI,OSORIO
2018,89060,BOA VISTA DO INCRA,EDERILDO PAPARICO BACCHI,PR,Eleito,0,EDERILDO PAPARICO BACCHI,BOA VISTA DO INCRA
2018,85561,SALDANHA MARINHO,EDERILDO PAPARICO BACCHI,PR,Eleito,8,EDERILDO PAPARICO BACCHI,SALDANHA MARINHO
2018,85693,CAMAQUÃ,EDERILDO PAPARICO BACCHI,PR,Eleito,0,EDERILDO PAPARICO BACCHI,CAMAQUA
2018,89486,SÃO PEDRO DAS MISSÕES,EDERILDO PAPARICO BACCHI,PR,Eleito,4,EDERILDO PAPARICO BACCHI,SAO PEDRO DAS MISSOES
2018,86886,LAGOA DOS TRÊS CANTOS,EDERILDO PAPARICO BACCHI,PR,Eleito,0,EDERILDO PAPARICO BACCHI,LAGOA DOS TRES CANTOS
2018,87009,MARIANA PIMENTEL,EDERILDO PAPARICO BACCHI,PR,Eleito,0,EDERILDO PAPARICO BACCHI,MARIANA PIMENTEL
2018,88218,RODEIO BONITO,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,PT,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,RODEIO BONITO
2018,88218,RODEIO BONITO,GILBERTO JOSE SPIER VARGAS,PT,Eleito,0,GILBERTO JOSE SPIER VARGAS,RODEIO BONITO
2018,85260,LAGOÃO,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,PT,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,LAGOAO
2018,87114,IRAÍ,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,IRAI
2018,88633,SÃO BORJA,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,1,DALCISO OLIVEIRA,SAO BORJA
2018,85260,LAGOÃO,JOÃO EDEGAR PRETTO,PT,Eleito,16,EDEGAR PRETTO,LAGOAO
2018,89303,MATO QUEIMADO,JOÃO EDEGAR PRETTO,PT,Eleito,0,EDEGAR PRETTO,MATO QUEIMADO
2018,89338,TORRES,JULIANO FRANCZAK,PSD,Eleito,130,JULIANO FRANCZAK,TORRES
2018,89486,SÃO PEDRO DAS MISSÕES,JULIANO FRANCZAK,PSD,Eleito,1,JULIANO FRANCZAK,SAO PEDRO DAS MISSOES
2018,87181,NICOLAU VERGUEIRO,JULIANO FRANCZAK,PSD,Eleito,6,JULIANO FRANCZAK,NICOLAU VERGUEIRO
2018,87610,NOVA BASSANO,JULIANO FRANCZAK,PSD,Eleito,28,JULIANO FRANCZAK,NOVA BASSANO
